Name,Enterotype,Label,5.507_184.00542,1.412_175.02488,0.947_149.0456,3.717_185.00922,0.944_195.05112,14.39_547.3822,0.842_226.95153,0.942_131.03504,7.786_144.04551,3.681_195.12269,1.197_111.02006,2.234_214.01597,11.37_293.17593,10.804_243.16019,5.503_323.10145,1.668_257.04443,6.232_121.02952,13.441_221.15472,0.998_272.17174,1.219_135.03132,5.642_227.14021,9.665_327.2178,13.407_282.27928,17.028_111.02009,13.408_300.28987,1.525_230.11471,7.4_203.12892,5.378_217.10452,6.522_375.13105,1.222_137.04579,8.225_173.11836,13.33_233.15472,1.581_125.0357,0.96_244.16545,12.841_376.32111,9.699_223.09773,5.164_137.02446,6.612_261.12445,15.376_167.05539,5.674_229.15462,1.244_151.02623,5.459_229.15582,0.953_89.02442,4.572_187.14404,1.565_251.07869,3.024_117.05573,2.338_215.14017,15.232_356.18663,5.333_222.07729,0.943_132.06668,6.526_263.13877,0.96_104.07048,16.595_311.29456,1.218_122.02483,3.085_244.13034,0.949_112.0504,0.958_215.03293,11.992_194.08229,1.556_127.05013,1.492_203.10374,1.714_259.13001,0.966_101.02443,7.989_253.1446,1.594_173.09323,10.856_249.11328,1.209_124.03926,0.941_146.04592,10.571_207.10267,7.965_784.49016,7.187_525.28854,1.627_258.18239,16.002_282.27927,0.997_87.00876,14.849_403.32074,5.44_231.1703,6.116_260.10411,1.165_150.04217,1.587_199.10775,0.953_145.06192,1.37_217.11814,6_129.05576,17.375_256.26356,3.453_187.10889,1.239_148.04385,1.584_245.11438,1.772_261.14442,14.048_330.26398,0.965_148.06044,1.641_230.11352,7.16_361.12929,1.206_130.08623,2.361_217.15461,0.905_188.1757,2.628_215.1389,1.16_152.05671,0.925_193.0732,5.872_126.00194,14.034_328.24938,13.076_193.1222,1.592_217.11945,0.946_174.08848,1.645_267.07359,1.033_150.05833,1.624_260.19678,10.817_313.23749,1.25_153.04072,3.119_258.146,9.265_514.29437,0.927_232.04712,1.39_165.05462,1.908_237.08815,1.528_232.12904,0.949_131.08265,3.1_246.14473,11.57_309.17084,0.973_266.08827,1.285_187.10765,1.621_274.14101,0.958_132.0303,1.517_232.12908,0.954_134.04728,3.46_189.12333,3.406_231.1351,6.243_243.17146,13.16_309.20611,0.878_112.08683,0.933_118.05101,12.854_291.16025,1.387_136.07568,3.125_260.16042,0.977_253.12949,1.244_104.0527,12.833_315.2541,5.397_213.12454,11.521_287.22287,1.39_123.04397,0.975_102.05478,0.949_203.15004,1.405_119.04907,0.955_134.08114,5.297_221.09323,10.551_619.27925,1.394_269.08121,8.121_245.13949,0.891_245.23351,1.614_229.11814,4.773_195.1128,1.592_175.10767,0.974_246.1811,15.13_313.27486,14.108_524.37367,1.211_173.09203,11.073_520.32836,10.836_314.26912,14.099_205.08576,13.147_274.14494,1.385_180.06671,0.982_203.10226,3.418_233.14953,11.745_195.13909,16.636_545.38517,6.898_300.13545,5.147_261.04124,16.648_309.27889,7.961_767.46355,0.972_131.11788,0.986_154.0975,5.472_298.12848,6.882_302.14998,3.342_218.10346,1.127_171.07767,1.472_205.11809,15.55_271.22792,5.891_419.16923,12.856_281.24752,7.376_206.08229,0.981_219.09743,6.207_261.08819,1.22_174.04088,6.241_301.13009,0.967_176.09164,1.218_325.10452,0.96_120.06543,0.971_160.06162,3.152_201.12455,6.356_275.10387,1.136_136.06177,13.26_255.23178,0.966_176.10289,11.624_391.28463,0.976_59.01386,1.581_129.10221,15.56_285.24355,16.781_430.33165,16.345_481.29974,5.145_188.07057,1.442_243.09745,5.128_205.09703,1.215_203.01873,8.819_407.28039,14.05_357.27915,3.082_229.11816,5.283_227.10382,1.484_252.10898,12.452_201.16385,6.428_507.22177,0.966_137.03571,1.21_132.11313,0.994_172.06163,1.48_130.05101,14.024_195.13786,6.269_241.11948,3.409_217.11944,3.348_220.11787,11.187_501.32247,3.165_259.08318,16.582_354.30046,5.288_223.10761,14.022_205.19492,14.13_341.2119,0.964_193.03548,14.025_135.11679,11.399_179.10656,7.692_259.11873,0.96_152.083,0.954_220.08268,14.071_526.35183,0.998_119.03503,8.064_234.04362,12.051_415.21171,9.14_228.16055,1.203_139.05023,4.507_279.13387,11.045_311.22289,16.78_428.31719,1.518_286.07143,14.068_482.36075,8.124_220.09793,1.606_247.12873,1.592_219.13387,0.977_177.04054,10.454_485.32642,1.372_230.18621,6.657_120.0443,1.047_96.96958,1.287_246.05477,14.429_249.14962,16.763_535.27087,8.03_249.0254,0.944_195.08751,1.199_244.16675,0.995_185.04565,0.973_134.04476,12.487_457.25741,5.059_253.11822,7.327_261.13441,7.07_134.06001,12.466_203.17917,1.491_269.16077,5.383_215.13889,0.938_181.07184,12.852_299.25811,5.625_293.11446,4.154_237.12328,1.231_203.10222,6.181_463.19563,1.496_227.06744,14.317_462.29927,1.556_304.15038,8.973_345.22817,1.54_189.12333,14.021_359.29468,1.385_233.10448,1.051_176.93602,6.899_163.04013,3.16_203.1388,14.023_249.18481,13.706_454.29305,10.17_229.14456,13.501_322.23777,10.128_453.28615,6.822_245.18591,1.547_69.06993,1.237_292.1041,1.64_86.09631,14.024_209.15343,15.001_482.32432,8.817_295.06006,12.43_435.27545,0.949_377.08573,14.001_480.30875,8.062_135.04519,11.573_276.12415,1.928_239.10255,0.992_260.0528,12.474_375.28962,13.731_213.18484,3.71_116.07174,0.97_189.08818,1.644_132.10189,1.243_244.1291,1.69_288.20306,14.023_223.16915,12.149_251.1641,10.386_407.27941,5.402_545.12964,14.014_303.23193,7.235_165.05574,5.358_190.05441,1.327_182.08112,15.399_510.39202,8.581_200.12931,10.993_515.3018,14.808_297.24354,1.204_72.08081,1.629_212.10286,12.46_175.14808,14.023_263.20052,0.963_191.05625,14.021_205.15846,1.633_228.0991,13.69_452.27853,12.492_298.27418,10.917_503.33813,7.716_133.0859,0.965_221.06677,10.363_403.24914,14.048_503.33509,0.95_85.0295,9.148_369.17412,13.361_353.18633,1.199_290.08827,11.583_375.28964,10.398_405.2638,1.032_57.97569,0.982_199.07254,10.173_436.21421,8.809_159.1027,9.528_215.1289,0.911_104.10687,14.095_298.27405,1.725_103.04007,5.729_207.14905,10.666_193.08705,1.306_243.06237,0.986_286.13979,7.519_217.10819,17.906_401.34146,10.987_475.26797,6.746_131.07139,10.37_449.25473,2.559_149.05971,5.612_295.12885,0.955_76.07565,13.06_438.26292,10.534_533.31226,7.041_328.22432,0.881_103.12286,14.812_179.14299,10.368_389.26893,7.037_289.16204,12.47_195.13789,10.993_491.24223,8.051_125.09721,2.565_166.08627,0.801_163.10761,13.986_478.29414,14.335_464.31366,12.986_473.28766,1.241_284.12544,8.819_201.1133,5.048_251.10383,14.854_431.35207,14.326_466.29427,2.567_120.08073,8.051_187.09761,2.573_147.04518,14.024_169.12227,1.652_130.0874,2.565_164.07179,9.047_299.12893,1.528_121.06474,10.35_473.25233,11.4_287.1402,14.025_235.16919,7.023_172.098,5.622_188.03537,7.643_89.05958,10.982_407.28017,12.454_529.18761,11.994_455.24751,10.368_371.25826,1.622_237.08697,1.634_176.06578,0.967_161.12841,0.972_147.11281,1.469_178.12256,5.922_295.1652,14.815_253.25254,14.397_257.21226,12.477_435.34693,0.97_139.05138,7.539_311.14025,13.377_247.17038,1.21_202.07263,6.232_329.14969,14.817_299.25817,5.305_292.13042,0.979_141.06587,14.344_383.33109,11.016_355.2634,1.348_159.06635,9.649_382.12962,9.655_299.12773,14.518_439.1771,11.011_373.2739,13.345_235.16919,0.954_146.11759,9.994_301.20212,13.717_450.29836,7.236_119.05024,10.998_391.28452,7.87_231.12385,14.808_423.18974,1.44_117.01937,14.011_459.25225,12.73_275.16523,4.359_247.11226,1.15_189.00502,13.698_448.28355,1.244_231.09729,6.369_358.20736,14.023_191.17934,11.203_333.26367,0.976_229.11815,1.179_219.13381,7.664_391.19879,10.934_487.34208,16.576_328.32117,10.937_469.33136,0.957_159.07757,1.389_235.11886,17.261_336.32634,11.36_387.25417,9.646_360.10885,7.251_184.09797,16.22_427.35715,0.962_231.09873,17.096_310.31054,10.364_271.16924,10.348_405.26457,6.695_302.15112,10_329.2334,14.649_412.34336,0.914_218.18617,15.417_439.35728,11.926_447.31188,1.253_260.0309,6.709_327.13516,5.524_251.11371,12.466_389.26981,5.363_114.0912,12.415_275.20049,1.443_299.04177,14.813_165.12737,14.816_263.23694,13.881_344.31593,14.519_299.25891,0.822_327.05169,10.781_471.24244,7.117_359.12487,14.018_219.17425,6.087_216.12416,14.823_193.15864,0.936_90.05483,14.019_281.24752,7.236_121.06591,0.945_162.11245,9.645_297.11328,14.524_97.06463,11.258_409.16229,1.212_185.05687,14.989_480.30989,13.787_302.30547,13.961_295.22681,7.209_173.08198,11.392_277.17983,15.573_326.30552,10.826_377.26874,14.866_415.32072,7.627_244.1554,14.01_375.29031,9.088_235.02764,0.966_173.05685,6.934_285.0994,1.425_241.08313,0.965_144.1019,12.851_293.21123,14.522_507.1647,11.326_333.20733,11.768_391.28462,1.211_167.02114,10.881_375.28951,10.003_465.20854,9.767_242.17625,10.014_213.14847,7.023_211.14406,9.765_367.15848,9.603_353.23331,14.518_419.18827,0.951_179.05626,6.321_329.1022,14.824_111.11669,1.641_210.08847,8.025_567.29926,6.784_351.11979,13.537_321.24355,8.462_243.12383,12.447_391.28512,16.624_404.31605,9.265_319.19161,10.381_331.2491,4.616_195.05245,8.646_301.14459,3.759_141.01938,14.529_223.20555,14.283_441.3729,17.003_284.29488,15.64_411.36232,0.936_175.11891,1.233_145.13358,13.037_561.34023,7.238_249.00815,12.288_467.22367,14.526_301.27389,7.206_111.08157,5.139_278.11463,10.827_223.06355,11.409_361.27388,0.979_118.08616,2.423_283.09661,6.272_295.16522,1.213_201.08691,15.563_370.29627,14.811_181.1586,1.217_274.18737,6.895_230.13984,1.277_128.03538,14.527_171.13795,1.561_142.12265,1.281_133.05071,14.621_448.34239,0.981_191.10253,14.386_323.25923,15.117_280.26345,5.342_304.17683,0.958_114.06608,5.153_343.12989,0.958_245.12565,15.88_501.31907,2.064_249.13453,7.022_330.2389,8.957_593.33504,8.961_589.30358,7.143_160.13319,13.588_271.22678,0.974_160.13323,14.525_99.11669,9.955_215.08266,7.303_245.12834,14.529_283.26322,0.96_227.11515,16.389_270.27914,11.161_375.28947,1.544_159.14922,6.867_187.00708,13.943_293.21228,13.609_289.25263,14.004_569.22413,14.527_227.2005,5.513_265.11945,16.566_247.24189,3.543_100.07557,6.111_261.1279,6.081_265.15462,0.979_101.05957,15.863_545.34538,1.432_123.0916,0.973_303.11995,16.224_485.36045,16.627_402.30141,7.715_177.11204,14.007_489.27112,13.714_243.19656,14.526_195.17429,0.948_115.08651,15.991_427.35721,14.528_129.09098,6.683_304.16558,15.17_373.27481,6.673_304.16562,10.685_187.13403,11.259_387.18038,11.58_311.18542,10.499_377.26879,0.974_83.04907,11.576_766.53804,14.527_143.10668,13.022_517.31404,6.422_263.14019,0.968_163.06128,13.746_496.34015,14.531_123.11674,8.484_199.09766,6.8_190.05103,0.965_70.06517,3.873_281.1496,3.489_208.14432,13.36_295.22791,5.974_206.04591,0.994_204.08654,5.606_274.11983,7_387.16759,7.805_387.23889,1.539_86.05994,6.687_395.00737,11.561_415.28238,6.751_107.05026,14.862_433.3313,12.28_295.2267,15.839_325.27485,14.044_438.29809,0.961_94.06496,15.027_524.37144,8.22_319.19156,0.954_100.04042,0.992_196.06166,5.503_267.13388,14.533_177.16373,14.528_185.15356,14.527_199.16929,4.383_249.12658,0.962_250.09332,8.798_313.10825,5.54_209.06804,14.528_111.08032,1.326_188.05653,14.616_446.32788,0.953_218.1498,0.82_102.09119,16.222_445.36788,14.355_297.24246,10.691_223.13276,7.873_315.12396,11.148_227.12894,1.636_181.03679,7.368_316.22313,13.87_185.11712,10.829_359.25821,1.847_165.04183,0.973_435.128,6.294_293.15083,15.569_417.30111,8.315_145.08704,11.364_313.23853,8.28_389.12435,14.526_415.17657,0.963_247.13999,0.993_75.00879,0.804_147.11282,10.946_357.26457,13.504_221.11711,9.997_257.08202,7.857_329.1032,0.846_146.16522,4.092_181.99182,14.528_181.15864,4.974_254.06719,0.972_83.01388,14.146_455.35221,8.494_227.03504,5.451_235.1089,7.656_225.12455,1.457_213.12331,12.639_449.32756,14.529_264.12708,14.524_185.18985,0.959_58.06522,14.526_125.09604,2.442_184.02805,14.011_277.21619,14.576_372.27563,9.489_387.20241,11.412_343.26328,5.701_295.16522,1.568_182.04597,1.442_332.24465,1.503_177.10215,1.579_199.06129,14.685_324.28981,0.971_213.12332,12.447_364.28829,8.973_595.34957,0.965_229.12937,10.219_398.34193,0.981_259.09379,16.97_281.24861,14.526_115.07525,2.393_225.08818,15.073_403.28544,12.084_279.23188,13.867_259.19028,10.688_517.31747,10.499_400.35754,0.97_248.07775,11.684_431.22081,8.161_359.1136,7.304_277.15584,14.541_113.09597,0.955_138.05495,14.576_149.1325,7.504_301.16577,14.52_163.1481,0.975_142.05104,6.757_151.04009,14.988_340.28477,7.435_316.16675,10.57_251.09255,14.527_139.11172
Area: 250617_UT_A1_pos.raw (F1),B-type,Artichoke,14077407.35,3517551.5,6054310.245,3756.120077,1615079.841,294525.8186,115543538.1,952625.5779,1033500.895,42559725.27,14746826.49,5279781.767,628666.069,779839.1469,5738066.723,5525023.549,544513.4848,75303.3876,2169364.806,6134163.332,5498908.877,5694082.702,74171813.57,0,133595267.7,1217528.256,915060.8224,11057437.28,202033.0899,23268006.45,952425.1894,186740.3159,210094.1687,3742922.298,12322219.91,0,702732.652,1457557.102,0,71332263.23,44736281.96,14523576.39,2714845.321,27215450.21,26305.76605,1503415.424,5020049.689,0,394587.4937,676626.5888,18756686.61,8965316.235,4863580.979,1101919.491,3412569.34,1742920.389,2281687.614,0,749946.7193,1529520.738,1185547.25,1910917.163,0,2917051.655,218151.1078,6522512.924,5878900.659,0,12269263.37,650914573.5,1746690.124,3522980.74,806988.511,2193784.378,148229950.5,250218.526,267091.5999,5430546.424,2192914.227,8947401.643,5104031.52,43290627.55,7695272.477,965700.9813,3074984.253,7950599.136,320048.7417,10177416.18,81896095.39,0,15868279.08,67324498.07,10668109.93,30857305.93,6037752.928,1105156.299,0,379727.5609,2800297.998,4249452.763,2098787.653,166699.5529,5638490.86,35149993.87,6960983.209,14137595.23,2645989.536,0,782119.0546,22989122.59,1392565.869,5580045.086,2344546.303,19518313.14,41615.5311,742428.9284,20052546.58,252390.3896,9997472.223,5623903.033,25701379.21,34029972.2,5569773.541,4529469.762,13939988.71,34907937.23,1836061.445,121407.1837,10533981.41,13706753.02,1104981.34,6625047.224,65136458.08,557725.7895,1320424.536,2185233.356,1462157.895,1313727.163,249638.1179,2376666.243,2533605.425,11780.43439,195429.9201,4446598.954,14578530.46,12438388.9,10666661.79,11096118.34,4108788.219,275545.8333,17697.81339,30645261.09,104551.3295,1396562.37,513966.0664,0,1572800.801,4622726.678,54796745.24,46086.34821,1073844.317,163307.2878,277716.4137,9990143.538,2082370.038,41070799.43,7019995.529,71636.19162,1710026.908,3514619.43,1206604.399,11204668.46,13747173.86,999406.8024,12753238.65,203128.6291,1548394.139,973403.4298,962412.0117,220026.0665,4106370.429,8542.938568,5447096.95,514136.0064,6792862.519,471001.2964,21522769.36,7274969.917,9773434.095,31210302.04,1650261.336,16258149.67,389898.5268,75474.83491,1816733.323,45511210.33,2640633.97,23046231.85,466406.9017,179323.5764,928957739.2,0,759648.0193,90991.57093,3335885.255,408064.7,717410.1384,0,289900.5035,2100269.867,5922287.265,1759608.204,3536128.062,4077559.014,4399.658046,466925.905,0,12052786.16,483799.5144,7939.411617,39234.03919,1253431.844,330757.6266,691809.1786,577886.4566,2016598.031,126401.1189,4861543.366,8641220.147,9728583.031,0,8380454.63,12886335.43,21414341.08,31443.13959,10057.3473,1726661.941,86703.09282,9230764.109,33844483.99,195797.634,13899.93231,6644003.681,4876891.442,431886050.1,1519841.104,56889.8149,362413.4783,217259.1131,2545979.832,368087.9811,2129476.033,5145997.558,1186236.8,6879958.47,884492.3867,1264977.975,5144033.529,12406609.23,10030573.97,30092.77443,20771320.38,1274997.501,8155285.171,2908289.263,774743.7845,35197.88015,2285228.469,3822387.937,6836703.28,23475422.55,332388608,2373863.496,8223744.616,76914.29389,52003339.73,5265403.844,7986584.798,2015329.242,0,532711.762,47844977.05,8967554.924,73967.21278,401793433.9,4082923.404,2469536.973,0,1431207.882,54021.15694,1573166.719,688720.7756,114710.1291,5011944.364,276196.1747,207279738.3,416231.288,859603.3238,920683.0982,323086446.6,1769454.693,21554993.44,4768252.674,0,20288.43977,0,914993.5747,4005136.569,963394.9439,48955128.19,719921.3166,399469.691,2349.42745,14798089.37,217868798,3031731.991,7228388.378,4608904.134,1085213.528,2105594.858,2575778.07,4341058.929,5461746.481,1750.782496,129713924.5,195144.8897,854476.8983,718155.9075,567502.1743,766032.2858,115010.5164,287407.5507,135487275.8,12550.69459,2141930.702,303054.7817,1407485.334,763217.1458,5565937.708,60420756.54,6594167.285,1563554.09,32155.28072,700691.9961,638205.964,4584039.589,3103774.959,1064668.543,1727789.338,1114576.154,667.870052,6239388.126,3638612.17,0,399438.9504,0,1594587.21,102478857.6,1155648.223,1598223.843,3948331.402,12583444.56,2391.100019,3210436.013,278854922.2,34638.54523,1169223.504,5055016.546,820391.4731,1048342.34,6173877.596,1164759.61,383131.1886,101545.4698,168017359.5,50993088.12,456233.7533,3900884.336,1115638.456,4232383.873,16875.29662,21960713.78,254758.0421,1023863.269,3489638.665,1391372.162,1081384.691,99076217.29,7854437.192,58695.00344,573476.6669,134838.8811,0,2110511.337,2116283.565,13089655.87,0,13595416.74,4287393.496,148033.5499,4665986.236,93818.71857,502394.3382,0,7114438.763,2849998.172,140856571.7,584877.2293,621369.0855,692740.1726,2307525.629,131145.2644,412140.2325,1131519.21,386875.1336,7119236.513,102167.902,25564081.57,365880.9513,309589.4696,304110.7625,3505217.605,1740551.283,191278.1512,5413410.804,793132.4845,36236.4371,1175085.012,154972.9689,349725.5409,1935255.328,5684840.904,1991514.929,129995.6732,4090996.197,2188983.439,836939.3104,11872.00399,1862073.446,11248.62781,634932.9234,13533860.26,909588.5183,92578.87434,1709192.45,833900.5412,718192.5629,218530.0864,1073020.363,16322.27209,978884.3911,935530.8084,138255431.3,52376.40197,9875601.118,65428.63172,38738.73159,665176.3792,610564.533,851002.4607,14345352.57,2640607.257,3292859.813,310889.643,1037678.03,17362879.42,1104779.876,544622968.5,638675.9128,1415444.447,420873.54,3186526.131,912024.5411,2224478.218,15659517.85,15672207.41,968074.6342,35805.5433,20518946.53,1520772.212,2072711.047,1825083.951,1331653.061,7913031.513,17199735.76,6554501.516,181736.5598,3947810.034,1317013.71,1110888.841,408772.9115,78961311.39,169873.5961,552673.3679,110472.4726,2994348.247,3091726.973,15544162.95,425042.3119,532046.1638,99084735.82,913983.8343,218659.8632,3226327.157,0,3073168.744,61983702.79,2110.119343,240192.0173,511396.5811,3854043.067,1902378.264,3135916.806,2899851.158,99006064.32,352241.6479,70686.7756,6432899.744,1478548537,31777.71076,0,1257492.684,161633.7764,1116284.19,11902.88505,2520047.344,193602.8978,1890233.344,94493.76713,840510.5617,123736242,842058.7246,107751.3563,12876.98887,247522.8348,969672.927,650797.182,0,1105756.462,49946109.88,10604120.45,16534662.56,949558.538,24134.85722,2749812.374,6980648.821,4754198.366,1093514.524,12069942.23,15740340.32,622323.7954,25116.54671,2911877.987,1166291.239,0,1555939.295,0,386598.9069,1099417.104,11292058.65,12150382.68,11548267.27,2529148.227,0,3844031.808,3821654.697,56694817.55,1719276.876,1577753.3,16478116.93,471983970,379696.529,1337016.451,16479321.06,162540163.9,3058.657549,1044807.137,10954.0352,743421.5752,11647084.36,1373532.728,11950928.73,213391441.6,1990620.309,23620066.06,21307313.05,12156133.39,1740096.006,18475.45815,691008.4082,33417.37246,63814497.08,1335160.675,368607.8107,6634503.743,32544961.26,24192.86433,4243855.323,6508396.816,14525.87905,6533272.225,222537.1646,185805.5757,552129.0334,601771.2824,857972.5359,206631.402,7358983.833,1165573.685,1999175.167,175620.4501,2474685.07,1660273.767,293256.7099,275316.2715,10902321.13,13652789.66,62123.40528,10527010.43,0,727405.0682,308267.5378,269256.647,0,8542056.746,8010454.37,4416394.208,759790.1611,1039443.359,28456523.09,1037498.491,3598927.334,0,1354117.131,0,515525.9452,22034.45663,9018980.82,5735208.723,14007929.14,13209921.14,8798335.237,54100.83463,0,0,867316.146,1275330.389,163729.604,3553300.356,12911693.27,173878.7393,27925989.41,0,6843.516852,132838.3997,382501.2214,10229293.32,0,1566084.675,1133095.816,40141.2535,2711178.577,845.21235,681875.9216,58718469.82,363216.8693,772427.7075,19124501.67,6019897.612,5358154.342,3718637.532,663613.407,6828.049076,1583883.847,8758741.573,889499.9883,7630289.408,15785.90311,178150.6552,15375.46426,0,656340.9519,243704.2272,3304581.807,594300.7465,1321073.672,911121.314,767650.2176,2523368.331,32278654.91,13880431.18,1220132.961,20450.17504,19048626.29,5055991.147,1422588.01,147238.2747,0,29901.9778,4330116.977,1111446.991,11347038.99,15756334.73,1382721.606,22057.31835,394123.0278,1502083.05,3167133.901,3153207.437,160433.5619,47765120.89,1003472.21,1729.357071,13424.20854,737110.6545,9495.007229,1228982.434,4448334.774,29460.01016,780653.7187,4675233.225,20678.66232,4588426.199,1897067.932,1527981.79,41331937.43,1137365.059,56838.1524,3135889.008
